英雄 ID,英雄名称,英雄评级,英雄胜率,英雄出场率,海克斯ID,源站排名,源站层级,海克斯阶级,海克斯名称,海克斯胜率,海克斯出场率,胜率差,综合得分
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1011,36,T2,棱彩,你摸不到,0.4547542489664676,0.04013846572235871,2.06479819044314e-05,0.10036499877690323
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1029,37,T2,黄金,虚幻武器,0.453289627721845,0.039373308934357844,-0.0014439732627181678,0.142059709349589
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,2055,38,T2,棱彩,多重射击,0.45326160053799597,0.04797901811024711,-0.001472000446567201,0.1206898693907434
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1237,39,T2,白银,质变：黄金阶,0.4494630448515477,0.014593291510908093,-0.005270556133015469,0.09707359093272072
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1151,40,T2,黄金,面包和奶酪,0.4491385414208166,0.019529935606985974,-0.005595059563746563,0.07640654712219755
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1103,41,T2,黄金,面包和黄油,0.44818136522172397,0.01850204425924987,-0.006552235762839198,0.052773267583166306
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,2072,42,T2,棱彩,咒语裂变,0.44794745484400655,0.04210667023125251,-0.006786146140556615,-0.010123199710065686
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1018,43,T2,棱彩,巨像的勇气,0.44781746031746034,0.023231266334484142,-0.0069161406671028325,0.031528720049198225
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1349,44,T2,棱彩,终极唤醒,0.4409854148792744,0.03760791706806669,-0.013748186105288773,-0.1891500613790481
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,2136,45,T2,白银,可靠武器,0.4367697594501718,0.01341329068122001,-0.017963841534391345,-0.24614473534826906
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,2018,46,T2,白银,纯粹主义者 - 术师,0.4315442020665901,0.03211814758307252,-0.02318939891797306,-0.433391098955193
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,2123,47,T2,棱彩,超负荷,0.4293617862082592,0.02332806327754449,-0.025371814776303958,-0.47184078095197
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1087,48,T2,白银,台风,0.4270672829994864,0.01794891887033358,-0.027666317985076794,-0.52151343829146
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1044,49,T2,白银,冰寒,0.4084315503173164,0.020336576799155563,-0.04630205066724674,-1.03527699291211
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1333,50,T3,白银,逃跑计划,0.4959839357429719,0.006886411092007799,0.041250334758408724,1.144747096854847
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1105,51,T3,白银,家园卫士,0.4831168831168831,0.007098442491092377,0.028383282132319942,0.7944738020022384
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1025,52,T3,白银,俯冲轰炸,0.4797809604043808,0.010942663944060585,0.025047359419817616,0.7127347498333926
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1329,53,T3,棱彩,史上最大雪球,0.47841513897102306,0.007794458605478707,0.02368153798645989,0.6679616337338724
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1305,54,T3,白银,练腿日,0.4744568408690546,0.007849771144370335,0.019723239884491428,0.5601831373087126
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1034,55,T3,白银,防护面纱,0.47013188518231186,0.005941488552609139,0.01539828419774869,0.43770714872731586
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1225,56,T3,棱彩,双刀流,0.4678787878787879,0.007605474097598975,0.013145186894224725,0.3802676111582573
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1243,57,T3,棱彩,质变：混沌,0.44375,0.005162503629885365,-0.010983600984563191,-0.03609381459080037
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1220,58,T3,棱彩,连拨击锤,0.44165504416550444,0.009914772596324482,-0.013078556819058729,-0.10458537607574912
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1332,59,T3,棱彩,不祥契约,0.42947501581277675,0.007287426998972109,-0.02525858517178642,-0.4303457475619145
518,万花通灵,5,0.45473360098456317,0.0057087718268772425,1006,60,T3,棱彩,利刃华尔兹,0.4152128401953943,0.0066052390193086855,-0.039520760789168885,-0.8175270635909789
72,上古领主,3,0.4982176715965112,0.002775588973901754,2102,1,T1,黄金,高压锅,0.596290851520977,0.16767159651118696,0.09807317992446585,3.0788376498446777
72,上古领主,3,0.4982176715965112,0.002775588973901754,1361,2,T1,棱彩,艾卡西亚的陷落,0.5729844915354564,0.08008153204398938,0.07476681993894518,2.233732513071348
72,上古领主,3,0.4982176715965112,0.002775588973901754,1152,3,T1,黄金,钢化你心,0.5221734321053867,0.2828308684110732,0.02395576050887549,1.3339927768717639
72,上古领主,3,0.4982176715965112,0.002775588973901754,1353,4,T1,黄金,坦克引擎,0.5181453179639943,0.3659935532802427,0.01992764636748312,1.4233057053156455
72,上古领主,3,0.4982176715965112,0.002775588973901754,1041,5,T1,棱彩,歌利亚巨人,0.5153404978005457,0.17025976488433825,0.01712282620403449,0.8781700657354009
72,上古领主,3,0.4982176715965112,0.002775588973901754,1181,6,T1,白银,重量级打击手,0.5124186158668917,0.2752085703450891,0.014200944270380544,1.049806375569247
72,上古领主,3,0.4982176715965112,0.002775588973901754,1319,7,T1,白银,升级：献祭,0.5108024691358025,0.1167235494880546,0.012584797539291315,0.6262658446680527
72,上古领主,3,0.4982176715965112,0.002775588973901754,2006,8,T1,棱彩,飞身踢,0.5100551245406288,0.1857413727720895,0.011837452944117643,0.7711500853195473
72,上古领主,3,0.4982176715965112,0.002775588973901754,1060,9,T1,白银,海洋龙魂,0.5026794035414726,0.0813803564656807,0.004461731944961356,0.32018842390189706
72,上古领主,3,0.4982176715965112,0.002775588973901754,1056,10,T1,白银,由心及物,0.4999026290165531,0.048682214637846034,0.001684957420041877,0.16619472982523567
72,上古领主,3,0.4982176715965112,0.002775588973901754,1401,11,T1,黄金,生机迸发,0.4967037717497028,0.08772279105043611,-0.0015138998468083864,0.024383946325502476
72,上古领主,3,0.4982176715965112,0.002775588973901754,1013,12,T1,黄金,星界躯体,0.49544011074016775,0.23285930982176717,-0.002777560856343453,-0.35758508768275316
72,上古领主,3,0.4982176715965112,0.002775588973901754,1020,13,T1,黄金,黎明使者的坚决,0.4876638655462185,0.14102199469093668,-0.010553806050292713,-0.34968274247131037
72,上古领主,3,0.4982176715965112,0.002775588973901754,2128,14,T1,黄金,炽燃利息,0.4850523993381136,0.08594046264694728,-0.013165272258397587,-0.2889875656508667
72,上古领主,3,0.4982176715965112,0.002775588973901754,1138,15,T1,白银,渴血,0.4830782496227635,0.043979901403109596,-0.01513942197374768,-0.2423351362518673
72,上古领主,3,0.4982176715965112,0.002775588973901754,1136,16,T1,白银,扇巴掌,0.4772326156018355,0.0805745164960182,-0.020985055994675705,-0.489321765551208
72,上古领主,3,0.4982176715965112,0.002775588973901754,2073,17,T1,白银,虹吸,0.46260162601626015,0.04664391353811149,-0.035616045580251054,-0.8069466841394035
72,上古领主,3,0.4982176715965112,0.002775588973901754,1149,18,T1,黄金,不动如山,0.45508081694023306,0.07566363291619264,-0.043136854656278145,-1.0814643037412153
